title,artist,year,genre,composer,file_path,Artista encontrado,Titulo encontrado,Numero de coincidencias,Hay coincidencia preferida,No hay coincidencia preferida,Coincidencia perfecta
Luna De Arrabal,Emilio Balcarce / Alberto Castillo,1943,tango vals,Enrique Cadícamo/Julio César Sanders,D:/Dropbox/TDJ/MUSICA/Eva\Alberto Castillo con orquesta Emilio Balcarce\SEL.de VALSES VOL_\02 092  VALSES   LUNA DE ARRABAL   ALBERTO CASTILLO.mp3,True,False,0,False,True,False
Va Llegando La Gente Al Baile   Alfredo Di Angelis,Alfredo de Angelis,1944,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\Acordes Portenos\13 006 VA LLEGANDO LA GENTE AL BAILE   ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Tu Corazon  Alfredo Di Angelis,Alfredo De Angelis / Carlos Dante,1955,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\Canta CARLOS DANTE\02 026 TU CORAZON  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Tu Corazon  Alfredo Di Angelis  Alfredo Di Angelis,Alfredo De Angelis / Carlos Dante,1955,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\Canta CARLOS DANTE\02 109  TU CORAZON  ALFREDO DI ANGELIS  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Tu Corazon Ok,Alfredo De Angelis / Carlos Dante,1955,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\Canta CARLOS DANTE\02 TU CORAZON OK.mp3,True,True,1,False,True,False
Acordes Porteños Alfredo Di Angelis,Alfredo De Angelis / Julio Martel,1945,tango,Francisco Laino,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\Canta JULIO MARTEL\13 051 ACORDES PORTEÑOS  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Acordes porteños,Alfredo de Angelis / Julio Martel,1945-05-04,tango,Musica: ? - Letra: ?,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\Canta JULIO MARTEL\13 ACORDES PORTEÑOS XXX.mp3,True,True,1,False,True,True
Volvamos A Empezar  Alfredo Di Angelis,Alfredo De Angelis / Oscar Larroca,1953,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\Canta OSCAR LARROCA\18 VOLVAMOS A EMPEZAR  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Bailarin Compadrito Alfredo Di Angelis,Alfredo De Angelis / Oscar Larroca,1953,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.17=\14 097 BAILARIN COMPADRITO  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Bailarin Compadrito-1953,Alfredo De Angelis / Oscar Larroca,1953,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.17=\14 BAILARIN COMPADRITO-1953 XXX.mp3,True,True,2,False,True,False
Campanita  Alfredo Di Angelis,Alfredo De Angelis / Julio Martel,1944,tango,J.Polito - S.Polito,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.31=\24 027 CAMPANITA  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Campanita,Alfredo de Angelis / Julio Martel,1944-10-10,tango,Musica: Juan Polito - Letra: Salvador Polito,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.31=\24 CAMPANITA XXX.mp3,True,True,1,False,True,True
De Igual A  Igual  Alfredo Did Angelis,Alfredo De Angelis / Julio Martel,1944,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.31=\27 028 DE IGUAL A  IGUAL  ALFREDO DID ANGELIS.mp3,True,True,3,False,True,False
De Igual A  Igual,Alfredo De Angelis / Julio Martel,1944,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.31=\27 DE IGUAL A  IGUAL.mp3,True,True,3,False,True,False
Que Buenas Es  Alfredo Di Angelid,Alfredo De Angelis / Julio Martel,1943,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.39=\15 029 QUE BUENAS ES  ALFREDO DI ANGELID.mp3,True,True,5,False,True,False
Que Buenas Es( Sin Glosa),Alfredo De Angelis / Julio Martel,1943,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.39=\15 QUE BUENAS ES( SIN GLOSA).mp3,True,True,8,False,True,False
Soñar y nada mas,Alfredo de Angelis / Carlos Dante y Julio Martel,1944-08-29,tango vals,Musica: Francisco Canaro - Letra: Ivo Pelay,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.45=\19 SOÑAR Y NADA MAS XXX.mp3,True,True,1,False,True,True
Flores del alma,Alfredo de Angelis / Carlos Dante y Julio Martel,1947-07-03,tango vals,Musica: Juan Larenza - Letra: Alfredo Lucero Palacios y Lito Bayardo,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.45=\20 FLORES DEL ALMA.mp3,True,True,1,False,True,True
Pobre flor (Primera ilusión),Alfredo de Angelis / Carlos Dante y Julio Martel,1946-01-07,tango vals,Musica: Luis Mottolese - Letra: Víctor Feliciano Spíndola,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.45=\21 POBRE FLOR.mp3,True,True,1,False,True,True
Un tango y nada mas,Alfredo de Angelis / Julio Martel,1945-07-17,tango,Musica: Armando Lacava y Juan Pomati - Letra: Carlos Waiss,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.47=\08 UN TANGO Y NADA MAS XXX.mp3,True,True,1,False,True,True
Pavadita,Alfredo de Angelis,1958-06-25,tango,Musica: Anselmo Aieta,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.6=\03 PAVADITA  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,True
Mi dolor,Alfredo de Angelis,1957-05-23,tango,Musica: Carlos Marcucci - Letra: Manuel Meaños,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.6=\04 MI DOLOR   ALFREDO DI ANGELIS.mp3,True,True,1,False,True,True
Cuando llora la milonga,Alfredo de Angelis,1952-07-01,tango,Musica: Juan de Dios Filiberto - Letra: María Luisa Carnelli,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E. ORLANDO VOL.6=\08 CUANDO LLORA LA MILONGA.mp3,True,True,1,False,True,True
Va Llegando Gente Al Baile Alfredo Di Angelis,Alfredo De Angelis / Julio Martel,1944,tango,T.Lari - M.J.Garcia,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E..ORLANDO = VOL 10=\01 052 VA LLEGANDO GENTE AL BAILE  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Va llegando gente al baile,Alfredo de Angelis / Julio Martel,1944-12-18,tango,Musica: Félix Lipesker - Letra: Lito Bayardo,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E..ORLANDO = VOL 10=\01 VA LLEGANDO GENTE AL BAILE XXX.mp3,True,True,1,False,True,True
Con alma de tango,Alfredo de Angelis / Carlos Dante,1946-06-28,tango,Musica: Juan D'Arienzo - Letra: Carlos Waiss,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E..ORLANDO = VOL 10=\019 CON ALMA DE TANGO.mp3,True,True,1,False,True,True
Melenita de oro,Alfredo de Angelis / Carlos Dante,1944-10-10,tango,Musica: Carlos Vicente Geroni Flores - Letra: Samuel Linnig,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E..ORLANDO = VOL 10=\021 MELENITA DE ORO.mp3,True,True,1,False,True,True
Parece Un Cuento Alfredo Di Angelis,Alfredo De Angelis / Julio Martel,1944,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E..ORLANDO = VOL 10=\05 098 PARECE UN CUENTO  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Parece un cuento,Alfredo de Angelis / Julio Martel,1944-11-23,tango,Musica: Lalo Etchegoncelay - Letra: José Rótulo,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E..ORLANDO = VOL 10=\05 PARECE UN CUENTO XXX.mp3,True,True,1,False,True,True
Con Alma De Tango Alfredo Di Angelis,Alfredo De Angelis / Carlos Dante,1946,tango,,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E..ORLANDO = VOL 10=\09 049 CON ALMA DE TANGO  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Melenita De Oro Alfredo Di Angelis,Alfredo De Angelis / Carlos Dante,1944,tango,C.Pesce-S.Linning-C.V.G.Flores,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\La MUSICA DE MARIO E..ORLANDO = VOL 10=\17 050 MELENITA DE ORO  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Cuando llora la milonga,Alfredo de Angelis,1952-07-01,tango,Musica: Juan de Dios Filiberto - Letra: María Luisa Carnelli,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\Los Primeros Instrumentales\12 107 CUANDO LLORA LA MILONGA  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,True
El Tango Club  Alfredo Di Angelis,Alfredo de Angelis,1957,tango,Alfredo De Angelis & Armando Angeletti,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO DE ANGELIS\VOL.3 - SELECCION BAILABLE\06 007 EL TANGO CLUB  ALFREDO DI ANGELIS.m4a,True,True,1,False,True,False
Mi Dolor  Alfredo Di Angelis,Alfredo De Angelis,1957,tango,Manuel Andrés Meaños/Carlos Marcucci,D:/Dropbox/TDJ/MUSICA/Eva\Alfredo De Angelis & Su Orquesta Típica\VOL.3 - SELECCION BAILABLE\13 008 MI DOLOR  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,False
Pavadita,Alfredo de Angelis,1958-06-25,tango,Musica: Anselmo Aieta,D:/Dropbox/TDJ/MUSICA/Eva\Alfredo De Angelis & Su Orquesta Típica\VOL.3 - SELECCION BAILABLE\15 009 PAVADITA  ALFREDO DI ANGELIS.mp3,True,True,1,False,True,True
Independiente Club Alfredo Gobbi,Alfredo Gobbi,1948,tango,A.Bardi,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO GOBBI\VOL.1 - ALFREDO GOBBI - ( 1947 - 1949 )\12 039 INDEPENDIENTE CLUB  ALFREDO GOBBI.m4a,True,True,1,False,True,False
Puro Apronte Alfredo Gobbi,Alfredo Gobbi,1949,tango,D.Platerotti,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO GOBBI\VOL.1 - ALFREDO GOBBI - ( 1947 - 1949 )\14 042  PURO APRONTE  ALFREDO GOBBI.m4a,True,True,1,False,True,False
Orlando Goñi Alfredo Gobbi,Alfredo Gobbi,1949,tango,A.J.Gobbi -,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO GOBBI\VOL.1 - ALFREDO GOBBI - ( 1947 - 1949 )\16 041 ORLANDO GOÑI  ALFREDO GOBBI.m4a,True,True,1,False,True,False
El Incendio,Alfredo Gobbi,1948-04-13,tango,Musica: Arturo De Bassi,D:/Dropbox/TDJ/MUSICA/Eva\ALFREDO GOBBI\VOL.2 SELECCION BAILABLE\08 040  EL INCENDIO  ALFREDO GOBBI.m4a,True,True,1,False,True,True
El Yacaré,Ángel D'Agostino / Ángel Vargas,1941-12-12,tango,Musica: Alfredo Attadía - Letra: Mario Soto,D:/Dropbox/TDJ/MUSICA/Eva\Angel D'Agostino\100 anos con Angel Vargas\10 El yacare.mp3,True,True,1,False,True,True
Café Domínguez,Ángel D'Agostino / Julian Centeya,1955-08-16,tango,Musica: Ángel D'Agostino - Letra: Julian Centeya,D:/Dropbox/TDJ/MUSICA/Eva\Angel D'Agostino\LOS INSTRUMENTALES DE ANGEL DÁGOSTINO\23 075 CAFE DOMINGUEZ  ANGEL D'AGOSTINO.mp3,True,True,1,False,True,True
El Porteñito Angel D'agostino,Ángel D'Agostino / Ángel Vargas,1943,tango milonga,A.Villoldo - C.Pesce,D:/Dropbox/TDJ/MUSICA/Eva\Angel D'Agostino\SEL.DE MILONGAS VOL. 12 - XX\05 035  MILONGAS EL PORTEÑITO  ANGEL D'AGOSTINO.mp3,True,True,2,False,True,False
En Lo De Laura Angel D'agostino,Ángel D'Agostino / Ángel Vargas,1943,tango milonga,A.Polito - E.Cadicamo,D:/Dropbox/TDJ/MUSICA/Eva\Angel D'Agostino\SEL.DE MILONGAS VOL.10 - XX\04 036  MILONGAS EN LO DE LAURA  ANGEL D'AGOSTINO.mp3,True,True,1,False,True,False
Señores Yo Soy Del Centro Angel D'agostino,Ángel D'Agostino / Ángel Vargas,1945,tango milonga,A.Balioti - S.Adamini,D:/Dropbox/TDJ/MUSICA/Eva\Angel D'Agostino\SEL.DE MILONGAS VOL.18 - XX\07 037 MILONGAS SEÑORES YO SOY DEL CENTRO  ANGEL D'AGOSTINO.mp3,True,True,1,False,True,False
Tres esquinas,Ángel D'Agostino / Ángel Vargas,1941-07-24,tango,Musica: Angel D'Agostino y Alfredo Attadía - Letra: Enrique Cadícamo,D:/Dropbox/TDJ/MUSICA/Eva\Angel D'Agostino\Tres esquinas (con Angel Vargas)\08 Tres esquinas.mp3,True,True,1,False,True,True
Trasnochando,Ángel D'Agostino / Ángel Vargas,1942-06-15,tango,Musica: Armando Baliotti - Letra: Santiago Adamini,D:/Dropbox/TDJ/MUSICA/Eva\Angel D'Agostino\y su Orquesta Tipica (Angel Vargas) (044)\14 Trasnochando.mp3,True,True,1,False,True,True
Solo Compacion Angel D'agostino,Ángel D'Agostino / Ángel Vargas,1941,tango,B.H.Barrio - L.Castiñeira,D:/Dropbox/TDJ/MUSICA/Eva\AnGEL D_AGOSTINO\discografia  DE ANGEL D_AGOSTINO\01 096 SOLO COMPACION  ANGEL D'AGOSTINO.m4a,True,True,3,False,True,False
Traiga Otra Cana Angel D'agostino,Ángel D'Agostino / Ángel Vargas,1941,tango,"Scatasso, Antonio",D:/Dropbox/TDJ/MUSICA/Eva\AnGEL D_AGOSTINO\discografia  DE ANGEL D_AGOSTINO\04 097 TRAIGA OTRA CANA  ANGEL D'AGOSTINO.m4a,True,True,1,False,True,False
Ahora no me conocés,Ángel D'Agostino / Ángel Vargas,1941-09-09,tango,Musica: Armando Baliotti - Letra: Carlos Giampetruzzi,D:/Dropbox/TDJ/MUSICA/Eva\AnGEL D_AGOSTINO\discografia  DE ANGEL D_AGOSTINO\04 098 AHORA NO ME CONOCES  ANGEL D'AGOSTINO.m4a,True,True,1,False,True,True
Adios arrabal,Ángel D'Agostino / Ángel Vargas,1941-09-09,tango,Musica: Juan Baüer - Letra: Carlos Lenzi,D:/Dropbox/TDJ/MUSICA/Eva\AnGEL D_AGOSTINO\discografia  DE ANGEL D_AGOSTINO\05 099 ADIOS ARRABAL  ANGEL D'AGOSTINO.m4a,True,True,1,False,True,True
Shusheta (El aristócrata),Ángel D'Agostino / Ángel Vargas,1945,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\Canta ANGEL VARGAS\04 072 EL ARISTOCRATA  ANGEL D'AGOSTINA.mp3,True,True,1,True,False,False
Shusheta (El aristócrata),Ángel D'Agostino / Ángel Vargas,1945,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\Canta ANGEL VARGAS\04 EL ARISTOCRATA-1945.mp3,True,True,1,True,False,False
Bailarin De Contraseña Angel D'agostino,Ángel D'Agostino / Ángel Vargas,1945,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\Canta ANGEL VARGAS\09 073 BAILARIN DE CONTRASEÑA  ANGEL D'AGOSTINO.mp3,True,True,1,False,True,False
Bailarin De Contraseña-1945,Ángel D'Agostino / Ángel Vargas,1945,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\Canta ANGEL VARGAS\09 BAILARIN DE CONTRASEÑA-1945.mp3,True,True,2,False,True,False
Me Llaman Tango  Angel D'agostino,Ángel D'Agostino / Ángel Vargas,1942,tango,E.De Caro - M.Soto,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\Canta ANGEL VARGAS\16 ME LLAMAN TANGO  ANGEL D'AGOSTINO.mp3,True,True,1,False,True,False
El Trompito  Angel D'agostino,Ángel D'Agostino / Ángel Vargas,1942,tango,E.Cadicamo - R.Luna,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\Canta ANGEL VARGAS\17 EL TROMPITO  ANGEL D'AGOSTINO.mp3,True,True,2,False,True,False
Palais de glace,Ángel D'Agostino / Ángel Vargas,1944-09-13,tango,Musica: Enrique Cadícamo - Letra: Enrique Cadícamo,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\Canta ANGEL VARGAS\17 PALAIS DE GLACE-1944.mp3,True,True,1,False,True,True
Tres Esquinas Angel D'agostiino,Ángel D'Agostino / Ángel Vargas,1941,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E. ORLANDO VOL.23=\04 059 TRES ESQUINAS  ANGEL D'AGOSTIINO.mp3,True,True,1,False,True,False
Agua florida,Ángel D'Agostino / Ángel Vargas,1941-11-13,tango,Musica: Ramón Collazo - Letra: Fernán Silva Valdés,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E. ORLANDO VOL.23=\11 AGUA FLORIDA-1941.mp3,True,True,1,False,True,True
Tres Esquinas-1941,Ángel D'Agostino / Ángel Vargas,1941,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E. ORLANDO VOL.23=\110 TRES ESQUINAS-1941.mp3,True,True,1,False,True,False
El Yacaré,Ángel D'Agostino / Ángel Vargas,1941-12-12,tango,Musica: Alfredo Attadía - Letra: Mario Soto,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E. ORLANDO VOL.23=\111 EL YACARE-1941.mp3,True,True,1,False,True,True
El Yacaré,Ángel D'Agostino / Ángel Vargas,1941-12-12,tango,Musica: Alfredo Attadía - Letra: Mario Soto,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E. ORLANDO VOL.23=\12  058 EL YACARE   ANGEL D'AGOSTINO.mp3,True,True,1,False,True,True
No Aflojes Angel D'agostino,Ángel D'Agostino / Ángel Vargas,1940,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E. ORLANDO VOL.3=\01 060 NO AFLOJES  ANGEL D'AGOSTINO.mp3,True,True,3,False,True,False
Muchacho,Ángel D'Agostino / Ángel Vargas,1940-11-13,tango,Musica: Edgardo Donato - Letra: Celedonio Flores,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E. ORLANDO VOL.3=\02 061 MUCHACHO  ANGEL D'AGOSTINO.mp3,True,True,1,False,True,True
Muchacho-1940,Ángel D'Agostino / Ángel Vargas,1940,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E. ORLANDO VOL.3=\112 MUCHACHO-1940 XXX.mp3,True,False,0,False,True,False
No Aflojes-1940,Ángel D'Agostino / Ángel Vargas,1940,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E. ORLANDO VOL.3=\113 NO AFLOJES-1940 XXX.mp3,True,False,0,False,True,False
Notas De Bandoneon Angel D'agostino,Ángel D'Agostino / Ángel Vargas,1942,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E. ORLANDO VOL.47=\13 NOTAS DE BANDONEON ANGEL D'AGOSTINO.mp3,True,True,1,False,True,False
Adios arrabal,Ángel D'Agostino / Ángel Vargas,1941-09-09,tango,Musica: Juan Baüer - Letra: Carlos Lenzi,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E.ORLANDO VOL.9=\06 ADIOS ARRABAL XXX.mp3,True,True,1,False,True,True
Una pena,Ángel D'Agostino / Ángel Vargas,1941-11-05,tango,Musica: Adolfo Rosquellas - Letra: Arturo Albert,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E.ORLANDO VOL.9=\08 UNA PENA XXX.mp3,True,True,1,False,True,True
Traiga Otra Caña-1941,Ángel D'Agostino / Ángel Vargas,1941,tango,,D:/Dropbox/TDJ/MUSICA/Eva\Angel VARGAS\La MUSICA DE MARIO E.ORLANDO VOL.9=\09 TRAIGA OTRA CAÑA-1941 XXX.mp3,True,True,1,False,True,False
Yo soy el tango,Aníbal Troilo / Francisco Fiorentino,1941-03-04,tango,Musica: Domingo Federico - Letra: Homero Expósito,D:/Dropbox/TDJ/MUSICA/Eva\Anibal Carmelo Troilo\VOL.1 - 1938 - 1941\03 085   YO SOY EL TANGO.m4a,True,True,1,False,True,True
Tabernero (El tabernero),Aníbal Troilo / Francisco Fiorentino,1941-05-28,tango,Musica: Fausto Frontera y Miguel Cafre - Letra: Raúl Costa Oliveri,D:/Dropbox/TDJ/MUSICA/Eva\Anibal Carmelo Troilo\VOL.1 - 1938 - 1941\09 084   TABERNERO.mp3,True,True,1,False,True,True
El bulin de la calle Ayacucho,Aníbal Troilo / Francisco Fiorentino,1941-06-17,tango,Musica: José Servidio y Luis Servidio - Letra: Celedonio Flores,D:/Dropbox/TDJ/MUSICA/Eva\Anibal Carmelo Troilo\VOL.1 - 1938 - 1941\11 082  EL BULIN DE LA CALLE AYACUHO.mp3,True,True,1,False,True,True
El cuarteador,Aníbal Troilo / Francisco Fiorentino,1941-09-08,tango,Musica: Enrique Cadícamo - Letra: Enrique Cadícamo,D:/Dropbox/TDJ/MUSICA/Eva\Anibal Carmelo Troilo\VOL.1 - 1938 - 1941\18 083   EL CUARTEADOR.mp3,True,True,1,False,True,True
Suerte loca,Aníbal Troilo / Francisco Fiorentino,1942-06-15,tango,Musica: Anselmo Aieta - Letra: Francisco García Jiménez,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\Canta FIORENTINO\079 SUERTE LOCA-1942.mp3,True,True,1,False,True,True
Soy Muchacho De La Guardia-1942,Aníbal Troilo / Francisco Fiorentino,1942,tango,,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\Canta FIORENTINO\21 SOY MUCHACHO DE LA GUARDIA-1942.mp3,True,True,1,False,True,False
Inspiración,Aníbal Troilo,1943-05-03,tango,Musica: Peregrino Paulos - Letra: Luis Rubistein,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\EUROPEA 5\16 116 INSPIRACION  ANIBAL TROILO.mp3,True,True,1,False,True,True
Inspiración,Aníbal Troilo,1943-05-03,tango,Musica: Peregrino Paulos - Letra: Luis Rubistein,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\EUROPEA 5\16 INSPIRACION XXX.mp3,True,True,1,False,True,True
La cumparsita,Aníbal Troilo,1943-11-05,tango,Musica: Gerardo Matos Rodriguez - Letra: Gerardo Matos Rodriguez,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\LA CUMPARSITA VOL.6-\15 115 LA CUMPARSITA  ANIBAL TROILO.mp3,True,True,1,False,True,True
Malena-1942,Aníbal Troilo / Francisco Fiorentino,1942,tango,,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E. ORLANDO VOL.36=\16 MALENA-1942.mp3,True,True,2,False,True,False
El tamango,Aníbal Troilo,1941-10-23,tango,Musica: Carlos Posadas,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E. ORLANDO VOL.7=\22 0022 - EL TAMANGO XXX OK.mp3,True,True,1,False,True,True
De pura cepa,Aníbal Troilo,1942-10-22,tango milonga,Musica: José Ceglie - Letra: Osvaldo Sosa Cordero,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E..ORLANDO = VOL 38=\26 DE PURA CEPA.mp3,True,True,1,False,True,True
Tristezas de la calle Corrientes,Aníbal Troilo / Francisco Fiorentino,1942-09-18,tango,Musica: Domingo Federico - Letra: Homero Expósito,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E.ORLANDO = VOL.14=\03 TRISTEZAS DE LA CALLE CORRIENTES-1942.mp3,True,True,1,False,True,True
Barrio De Tango-1942,Aníbal Troilo / Francisco Fiorentino,1942,tango,A.Troilo - H.Manzi,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E.ORLANDO = VOL.14=\06 BARRIO DE TANGO-1942.mp3,True,True,10,False,True,False
El distinguido ciudadano,Aníbal Troilo,1943-08-04,tango,Musica: Peregrino Paulos,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E.ORLANDO VOL.43=\02 117 EL DISTINGUIDO CIUDADANO  ANIBAL TROILO.mp3,True,True,1,False,True,True
Pablo,Aníbal Troilo,1943-10-20,tango,Musica: José Martínez,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E.ORLANDO VOL.43=\04 118 PABLO  ANIBAL TROILO.mp3,True,True,1,False,True,True
Pablo,Aníbal Troilo,1943-10-20,tango,Musica: José Martínez,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E.ORLANDO VOL.43=\04 PABLO XXX OK.mp3,True,True,1,False,True,True
El distinguido ciudadano,Aníbal Troilo,1943-08-04,tango,Musica: Peregrino Paulos,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E.ORLANDO VOL.43=\124 EL DISTINGUIDO CIUDADANO XXX.mp3,True,True,1,False,True,True
Del tiempo guapo,Aníbal Troilo / Francisco Fiorentino,1941-11-21,tango milonga,Musica: Vicente Fiorentino - Letra: Marcelo De La Ferrere,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E.ORLANDO VOL.9=\03 0024 - DEL TIEMPO GUAPO.mp3,True,True,1,False,True,True
Ficha de oro,Aníbal Troilo / Francisco Fiorentino,1942-10-09,tango milonga,Musica: Carmelo Di Napoli - Letra: Enrique Dizeo,D:/Dropbox/TDJ/MUSICA/Eva\AniBAL TROILO\La MUSICA DE MARIO E.ORLANDO VOL.9=\24 FICHA DE ORO.mp3,True,True,1,False,True,True
